P,C/1B,2B,3B,SS,OF,OF,OF,UTIL,"","Instructions"
"","","","","","","","","","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
"","","","","","","","","","",91073-13961:Kevin Kiermaier,91073-13961,OF,Kevin,Kevin Kiermaier,Kiermaier,8.700000127156576,48,2600,HOU@TOR,TOR,HOU,,,,,9,OF/UTIL
"","","","","","","","","","",91073-82596:Jake Rogers,91073-82596,C,Jake,Jake Rogers,Rogers,6.2631578947368425,38,2600,DET@PHI,DET,PHI,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-12985:Avisail Garcia,91073-12985,OF,Avisail,Avisail Garcia,Garcia,6.236363497647372,22,2600,KC@MIA,MIA,KC,IL,Back,,,0,OF/UTIL
"","","","","","","","","","",91073-71507:Yuli Gurriel,91073-71507,1B,Yuli,Yuli Gurriel,Gurriel,8.705128205128204,39,2600,KC@MIA,MIA,KC,,,,,5,C/1B/UTIL
"","","","","","","","","","",91073-13152:Matt Carpenter,91073-13152,1B,Matt,Matt Carpenter,Carpenter,7.145454406738281,44,2600,CHC@SD,SD,CHC,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-182167:Matt Mervis,91073-182167,1B,Matt,Matt Mervis,Mervis,6.084999847412109,20,2600,CHC@SD,CHC,SD,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-80838:Luke Voit,91073-80838,1B,Luke,Luke Voit,Voit,4.956521739130435,23,2600,MIL@CIN,MIL,CIN,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-80848:Victor Caratini,91073-80848,C,Victor,Victor Caratini,Caratini,6.791304215140965,23,2600,MIL@CIN,MIL,CIN,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-38973:Tyrone Taylor,91073-38973,OF,Tyrone,Tyrone Taylor,Taylor,4.222222222222222,27,2500,MIL@CIN,MIL,CIN,IL,Elbow,,,,OF/UTIL
"","","","","","","","","","",91073-21573:Jace Peterson,91073-21573,3B,Jace,Jace Peterson,Peterson,6.298076923076923,52,2500,OAK@PIT,OAK,PIT,,,,,8,3B/UTIL
"","","","","","","","","","",91073-102485:Kyle Isbel,91073-102485,OF,Kyle,Kyle Isbel,Isbel,6.9269233116736775,26,2500,KC@MIA,KC,MIA,IL,Hamstring,,,0,OF/UTIL
"","","","","","","","","","",91073-6273:Michael Brantley,91073-6273,OF,Michael,Michael Brantley,Brantley,9.009230393629808,65,2500,HOU@TOR,HOU,TOR,IL,Shoulder,,,,OF/UTIL
"","","","","","","","","","",91073-145590:Jason Vosler,91073-145590,1B/3B,Jason,Jason Vosler,Vosler,6.6099998474121096,20,2500,MIL@CIN,CIN,MIL,,,,,,C/1B/3B/UTIL
"","","","","","","","","","",91073-83155:Ramon Laureano,91073-83155,OF,Ramon,Ramon Laureano,Laureano,8.242222086588542,45,2500,OAK@PIT,OAK,PIT,,,,,0,OF/UTIL
"","","","","","","","","","",91073-79110:Tyler Stephenson,91073-79110,C,Tyler,Tyler Stephenson,Stephenson,7.640350877192983,57,2500,MIL@CIN,CIN,MIL,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-173548:Michael Massey,91073-173548,2B,Michael,Michael Massey,Massey,6.288461538461538,52,2500,KC@MIA,KC,MIA,,,,,5,2B/UTIL
"","","","","","","","","","",91073-176691:Kerry Carpenter,91073-176691,OF,Kerry,Kerry Carpenter,Carpenter,7.980952671595982,21,2500,DET@PHI,DET,PHI,IL,Shoulder,,,0,OF/UTIL
"","","","","","","","","","",91073-16981:Yan Gomes,91073-16981,C,Yan,Yan Gomes,Gomes,9.04117629107307,34,2500,CHC@SD,CHC,SD,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-119444:Alejandro Kirk,91073-119444,C,Alejandro,Alejandro Kirk,Kirk,6.338297742478391,47,2500,HOU@TOR,TOR,HOU,,,,,7,C/1B/UTIL
"","","","","","","","","","",91073-165559:Yainer Diaz,91073-165559,C,Yainer,Yainer Diaz,Diaz,6.612499872843425,24,2500,HOU@TOR,HOU,TOR,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-21183:Carlos Perez,91073-21183,C,Carlos,Carlos Perez,Perez,5.751515243992661,33,2500,OAK@PIT,OAK,PIT,,,,,5,C/1B/UTIL
"","","","","","","","","","",91073-116450:Seth Brown,91073-116450,1B/OF,Seth,Seth Brown,Brown,6.652380807059152,21,2500,OAK@PIT,OAK,PIT,,,,,4,C/1B/OF/UTIL
"","","","","","","","","","",91073-165693:Alec Burleson,91073-165693,OF,Alec,Alec Burleson,Burleson,6.286956787109375,46,2500,STL@TEX,STL,TEX,,,,,0,OF/UTIL
"","","","","","","","","","",91073-165707:Josh Smith,91073-165707,OF/SS,Josh,Josh Smith,Smith,6.072499847412109,40,2500,STL@TEX,TEX,STL,,,,,0,SS/OF/UTIL
"","","","","","","","","","",91073-163689:Maikel Garcia,91073-163689,3B/SS,Maikel,Maikel Garcia,Garcia,8.83846165583684,26,2500,KC@MIA,KC,MIA,,,,,6,3B/SS/UTIL
"","","","","","","","","","",91073-161677:Nick Fortes,91073-161677,C,Nick,Nick Fortes,Fortes,5.831707465939406,41,2500,KC@MIA,MIA,KC,,,,,6,C/1B/UTIL
"","","","","","","","","","",91073-52187:Ji Man Choi,91073-52187,1B,Ji Man,Ji Man Choi,Choi,5.511110941569011,9,2500,OAK@PIT,PIT,OAK,IL,Achilles,,,0,C/1B/UTIL
"","","","","","","","","","",91073-135239:Rodolfo Castro,91073-135239,2B/SS,Rodolfo,Rodolfo Castro,Castro,6.739622871830778,53,2400,OAK@PIT,PIT,OAK,,,,,5,2B/SS/UTIL
"","","","","","","","","","",91073-135305:Tucupita Marcano,91073-135305,2B,Tucupita,Tucupita Marcano,Marcano,6.5463413145484,41,2400,OAK@PIT,PIT,OAK,,,,,0,2B/UTIL
"","","","","","","","","","",91073-83164:Jake Cave,91073-83164,OF,Jake,Jake Cave,Cave,7.005000305175781,20,2400,DET@PHI,PHI,DET,,,,,0,OF/UTIL
"","","","","","","","","","",91073-83182:Eric Haase,91073-83182,C/OF,Eric,Eric Haase,Haase,6.139130302097486,46,2400,DET@PHI,DET,PHI,,,,,6,C/1B/OF/UTIL
"","","","","","","","","","",91073-146720:Jordan Diaz,91073-146720,3B,Jordan,Jordan Diaz,Diaz,5.841666539510091,24,2400,OAK@PIT,OAK,PIT,,,,,0,3B/UTIL
"","","","","","","","","","",91073-49523:Jose Abreu,91073-49523,1B,Jose,Jose Abreu,Abreu,6.254385964912281,57,2400,HOU@TOR,HOU,TOR,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-79267:Andy Ibanez,91073-79267,3B,Andy,Andy Ibanez,Ibanez,5.2,30,2400,DET@PHI,DET,PHI,,,,,8,3B/UTIL
"","","","","","","","","","",91073-118222:Mark Mathias,91073-118222,2B,Mark,Mark Mathias,Mathias,5.412499904632568,16,2400,OAK@PIT,PIT,OAK,,,,,8,2B/UTIL
"","","","","","","","","","",91073-119363:JJ Bleday,91073-119363,OF,JJ,JJ Bleday,Bleday,6.124000244140625,25,2400,OAK@PIT,OAK,PIT,,,,,6,OF/UTIL
"","","","","","","","","","",91073-53844:Matt Duffy,91073-53844,2B/3B,Matt,Matt Duffy,Duffy,5.237930824016702,29,2400,KC@MIA,KC,MIA,,,,,0,2B/3B/UTIL
"","","","","","","","","","",91073-116339:Abraham Toro,91073-116339,3B/2B,Abraham,Abraham Toro,Toro,14.100000381469727,2,2400,MIL@CIN,MIL,CIN,,,,,,2B/3B/UTIL
"","","","","","","","","","",91073-161468:Henry Ramos,91073-161468,OF,Henry,Henry Ramos,Ramos,7.866667005750868,18,2400,MIL@CIN,CIN,MIL,IL,Hip,,,,OF/UTIL
"","","","","","","","","","",91073-154422:Matt Vierling,91073-154422,OF,Matt,Matt Vierling,Vierling,7.202173647673233,46,2400,DET@PHI,DET,PHI,IL,Back,,,0,OF/UTIL
"","","","","","","","","","",91073-102288:Drew Waters,91073-102288,OF,Drew,Drew Waters,Waters,5.449999809265137,8,2400,KC@MIA,KC,MIA,,,,,9,OF/UTIL
"","","","","","","","","","",91073-102295:Stuart Fairchild,91073-102295,OF,Stuart,Stuart Fairchild,Fairchild,6.4358491717644455,53,2400,MIL@CIN,CIN,MIL,,,,,,OF/UTIL
"","","","","","","","","","",91073-102307:Jose Barrero,91073-102307,SS/OF,Jose,Jose Barrero,Barrero,7.059523809523809,42,2400,MIL@CIN,CIN,MIL,,,,,,SS/OF/UTIL
"","","","","","","","","","",91073-102326:Kody Clemens,91073-102326,1B,Kody,Kody Clemens,Clemens,6.63225826140373,31,2400,DET@PHI,PHI,DET,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-102331:Nicky Lopez,91073-102331,3B/2B/SS,Nicky,Nicky Lopez,Lopez,5.330302845348012,33,2400,KC@MIA,KC,MIA,,,,,7,2B/3B/SS/UTIL
"","","","","","","","","","",91073-68547:Tyler O'Neill,91073-68547,OF,Tyler,Tyler O'Neill,O'Neill,6.186206686085668,29,2400,STL@TEX,STL,TEX,IL,Back,,,0,OF/UTIL
"","","","","","","","","","",91073-52162:Hunter Dozier,91073-52162,3B/1B,Hunter,Hunter Dozier,Dozier,5.796551934603987,29,2400,KC@MIA,KC,MIA,,,,,0,C/1B/3B/UTIL
"","","","","","","","","","",91073-102424:Kevin Smith,91073-102424,SS,Kevin,Kevin Smith,Smith,5.157692542442908,26,2300,OAK@PIT,OAK,PIT,,,,,0,SS/UTIL
"","","","","","","","","","",91073-102427:Jordan Groshans,91073-102427,3B,Jordan,Jordan Groshans,Groshans,6.164706061868107,17,2300,KC@MIA,MIA,KC,,,,,0,3B/UTIL
"","","","","","","","","","",91073-73832:Joey Wendle,91073-73832,SS,Joey,Joey Wendle,Wendle,5.342307457557092,26,2300,KC@MIA,MIA,KC,,,,,7,SS/UTIL
"","","","","","","","","","",91073-102577:Santiago Espinal,91073-102577,2B,Santiago,Santiago Espinal,Espinal,5.732000122070312,25,2300,HOU@TOR,TOR,HOU,IL,Hamstring,,,0,2B/UTIL
"","","","","","","","","","",91073-85277:Cavan Biggio,91073-85277,2B,Cavan,Cavan Biggio,Biggio,5.36756773252745,37,2300,HOU@TOR,TOR,HOU,,,,,8,2B/UTIL
"","","","","","","","","","",91073-146722:Canaan Smith-Njigba,91073-146722,OF,Canaan,Canaan Smith-Njigba,Smith-Njigba,4.721428462437221,14,2300,OAK@PIT,PIT,OAK,,,,,0,OF/UTIL
"","","","","","","","","","",91073-79247:Edmundo Sosa,91073-79247,3B,Edmundo,Edmundo Sosa,Sosa,5.7136362249201,44,2300,DET@PHI,PHI,DET,,,,,8,3B/UTIL
"","","","","","","","","","",91073-84401:Brandon Dixon,91073-84401,1B,Brandon,Brandon Dixon,Dixon,5.625,16,2300,CHC@SD,SD,CHC,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-12928:Eric Hosmer,91073-12928,1B,Eric,Eric Hosmer,Hosmer,5.883870770854335,31,2300,CHC@SD,CHC,SD,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-82563:Garrett Hampson,91073-82563,2B/SS/OF,Garrett,Garrett Hampson,Hampson,5.270454406738281,44,2300,KC@MIA,MIA,KC,,,,,0,2B/SS/OF/UTIL
"","","","","","","","","","",91073-12931:Wil Myers,91073-12931,OF/1B,Wil,Wil Myers,Myers,6.302702620222762,37,2300,MIL@CIN,CIN,MIL,IL,Shoulder,,,,C/1B/OF/UTIL
"","","","","","","","","","",91073-14000:Darin Ruf,91073-14000,1B/OF,Darin,Darin Ruf,Ruf,4.304999923706054,20,2300,MIL@CIN,MIL,CIN,IL,Knee,,,,C/1B/OF/UTIL
"","","","","","","","","","",91073-82611:Akil Baddoo,91073-82611,OF,Akil,Akil Baddoo,Baddoo,7.813043345575747,46,2300,DET@PHI,DET,PHI,,,,,3,OF/UTIL
"","","","","","","","","","",91073-187103:Andruw Monasterio,91073-187103,SS,Andruw,Andruw Monasterio,Monasterio,10.84999974568685,6,2300,MIL@CIN,MIL,CIN,DTD,Head,,,,SS/UTIL
"","","","","","","","","","",91073-52995:Luke Maile,91073-52995,C,Luke,Luke Maile,Maile,5.695999755859375,25,2300,MIL@CIN,CIN,MIL,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-17167:Brad Miller,91073-17167,1B,Brad,Brad Miller,Miller,4.818181818181818,22,2300,STL@TEX,TEX,STL,IL,Oblique,,,0,C/1B/UTIL
"","","","","","","","","","",91073-13188:Jean Segura,91073-13188,3B,Jean,Jean Segura,Segura,5.088461655836839,52,2300,KC@MIA,MIA,KC,,,,,0,3B/UTIL
"","","","","","","","","","",91073-80847:Mike Tauchman,91073-80847,OF,Mike,Mike Tauchman,Tauchman,6.373333231608073,15,2300,CHC@SD,CHC,SD,,,,,,OF/UTIL
"","","","","","","","","","",91073-102353:Brice Turang,91073-102353,2B/SS,Brice,Brice Turang,Turang,5.6375002179827005,56,2300,MIL@CIN,MIL,CIN,,,,,,2B/SS/UTIL
"","","","","","","","","","",91073-70665:Jacob Stallings,91073-70665,C,Jacob,Jacob Stallings,Stallings,4.238709480531754,31,2200,KC@MIA,MIA,KC,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-135282:Josh Palacios,91073-135282,OF,Josh,Josh Palacios,Palacios,5.5428570338657925,14,2200,OAK@PIT,PIT,OAK,,,,,0,OF/UTIL
"","","","","","","","","","",91073-38004:Austin Hedges,91073-38004,C,Austin,Austin Hedges,Hedges,4.414706061868107,34,2200,OAK@PIT,PIT,OAK,,,,,9,C/1B/UTIL
"","","","","","","","","","",91073-178304:David Hensley,91073-178304,2B/OF,David,David Hensley,Hensley,4.765384674072266,26,2200,HOU@TOR,HOU,TOR,,,,,,2B/OF/UTIL
"","","","","","","","","","",91073-21637:Jackie Bradley Jr.,91073-21637,OF,Jackie,Jackie Bradley Jr.,Bradley Jr.,3.255813953488372,43,2200,KC@MIA,KC,MIA,,,,,0,OF/UTIL
"","","","","","","","","","",91073-83143:Oscar Mercado,91073-83143,OF,Oscar,Oscar Mercado,Mercado,6.007692190317007,13,2200,STL@TEX,STL,TEX,,,,,9,OF/UTIL
"","","","","","","","","","",91073-109803:Austin Nola,91073-109803,C,Austin,Austin Nola,Nola,3.616666521344866,42,2200,CHC@SD,SD,CHC,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-79195:Miguel Andujar,91073-79195,3B/OF,Miguel,Miguel Andujar,Andujar,5.338461655836839,13,2200,OAK@PIT,PIT,OAK,,,,,0,3B/OF/UTIL
"","","","","","","","","","",91073-13771:Josh Harrison,91073-13771,3B/OF,Josh,Josh Harrison,Harrison,3.714814927842882,27,2200,DET@PHI,PHI,DET,,,,,0,3B/OF/UTIL
"","","","","","","","","","",91073-16946:Jon Singleton,91073-16946,1B,Jon,Jon Singleton,Singleton,6.199999809265137,2,2200,MIL@CIN,MIL,CIN,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-119404:Nick Maton,91073-119404,2B/3B,Nick,Nick Maton,Maton,6.107547400132665,53,2200,DET@PHI,DET,PHI,,,,,5,2B/3B/UTIL
"","","","","","","","","","",91073-82558:Conner Capel,91073-82558,OF,Conner,Conner Capel,Capel,5.280769348144531,26,2200,OAK@PIT,OAK,PIT,,,,,0,OF/UTIL
"","","","","","","","","","",91073-162509:Juan Yepez,91073-162509,1B/OF,Juan,Juan Yepez,Yepez,4.15,20,2200,STL@TEX,STL,TEX,,,,,0,C/1B/OF/UTIL
"","","","","","","","","","",91073-82652:Bubba Thompson,91073-82652,OF,Bubba,Bubba Thompson,Thompson,3.611111111111111,36,2200,STL@TEX,TEX,STL,,,,,0,OF/UTIL
"","","","","","","","","","",91073-110404:Mike Brosseau,91073-110404,3B,Mike,Mike Brosseau,Brosseau,4.76000010172526,30,2200,MIL@CIN,MIL,CIN,,,,,,3B/UTIL
"","","","","","","","","","",91073-68471:Tony Kemp,91073-68471,2B/OF,Tony,Tony Kemp,Kemp,4.740816388811384,49,2200,OAK@PIT,OAK,PIT,,,,,0,2B/OF/UTIL
"","","","","","","","","","",91073-102322:Nick Madrigal,91073-102322,2B/3B,Nick,Nick Madrigal,Madrigal,5.26000017438616,35,2200,CHC@SD,CHC,SD,,,,,,2B/3B/UTIL
"","","","","","","","","","",91073-163772:Brett Sullivan,91073-163772,C,Brett,Brett Sullivan,Sullivan,3.5857144310360862,21,2200,CHC@SD,SD,CHC,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-13253:Martin Maldonado,91073-13253,C,Martin,Martin Maldonado,Maldonado,5.376744115075399,43,2200,HOU@TOR,HOU,TOR,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-52180:Austin Meadows,91073-52180,OF,Austin,Austin Meadows,Meadows,4.166666666666667,6,2200,DET@PHI,DET,PHI,IL,Personal,,,0,OF/UTIL
"","","","","","","","","","",91073-38872:Jesse Winker,91073-38872,OF,Jesse,Jesse Winker,Winker,5.376922998672876,39,2200,MIL@CIN,MIL,CIN,IL,Neck,,,,OF/UTIL
"","","","","","","","","","",91073-180208:Miles Mastrobuoni,91073-180208,2B,Miles,Miles Mastrobuoni,Mastrobuoni,3.9125000635782876,24,2200,CHC@SD,CHC,SD,,,,,,2B/UTIL
"","","","","","","","","","",91073-102453:Zack Short,91073-102453,SS,Zack,Zack Short,Short,5.995999755859375,25,2100,DET@PHI,DET,PHI,,,,,0,SS/UTIL
"","","","","","","","","","",91073-116867:Tyler Heineman,91073-116867,C,Tyler,Tyler Heineman,Heineman,5.066666603088379,6,2100,HOU@TOR,TOR,HOU,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-179362:Dalton Guthrie,91073-179362,OF,Dalton,Dalton Guthrie,Guthrie,1.1888888676961262,18,2100,DET@PHI,PHI,DET,,,,,9,OF/UTIL
"","","","","","","","","","",91073-38100:Matt Reynolds,91073-38100,1B/SS,Matt,Matt Reynolds,Reynolds,3.0999999046325684,2,2100,MIL@CIN,CIN,MIL,,,,,,C/1B/SS/UTIL
"","","","","","","","","","",91073-146698:Peyton Burdick,91073-146698,OF,Peyton,Peyton Burdick,Burdick,5.057143075125558,14,2100,KC@MIA,MIA,KC,,,,,0,OF/UTIL
"","","","","","","","","","",91073-79119:Will Benson,91073-79119,OF,Will,Will Benson,Benson,4.1058825324563415,17,2100,MIL@CIN,CIN,MIL,,,,,,OF/UTIL
"","","","","","","","","","",91073-79128:Garrett Stubbs,91073-79128,C,Garrett,Garrett Stubbs,Stubbs,4.633333206176758,12,2100,DET@PHI,PHI,DET,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-101821:Edwin Rios,91073-101821,3B,Edwin,Edwin Rios,Rios,2.7684209723221627,19,2100,CHC@SD,CHC,SD,,,,,,3B/UTIL
"","","","","","","","","","",91073-173546:Nate Eaton,91073-173546,OF,Nate,Nate Eaton,Eaton,1.5960000610351563,25,2100,KC@MIA,KC,MIA,,,,,0,OF/UTIL
"","","","","","","","","","",91073-16947:Jonathan Schoop,91073-16947,2B,Jonathan,Jonathan Schoop,Schoop,3.5722223917643228,36,2100,DET@PHI,DET,PHI,,,,,0,2B/UTIL
"","","","","","","","","","",91073-17012:Curt Casali,91073-17012,C,Curt,Curt Casali,Casali,3.317241274077317,29,2100,MIL@CIN,CIN,MIL,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-82566:Tyler Nevin,91073-82566,3B,Tyler,Tyler Nevin,Nevin,3.8142858232770647,14,2100,DET@PHI,DET,PHI,,,,,0,3B/UTIL
"","","","","","","","","","",91073-119439:Sam Huff,91073-119439,C,Sam,Sam Huff,Huff,2.5,5,2100,STL@TEX,TEX,STL,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-54049:Aledmys Diaz,91073-54049,2B/SS/3B,Aledmys,Aledmys Diaz,Diaz,4.531707391506288,41,2100,OAK@PIT,OAK,PIT,,,,,0,2B/3B/SS/UTIL
"","","","","","","","","","",91073-163672:Jonah Bride,91073-163672,1B/2B,Jonah,Jonah Bride,Bride,2.4399999618530273,5,2100,OAK@PIT,OAK,PIT,,,,,7,C/1B/2B/UTIL
"","","","","","","","","","",91073-102380:Nick Allen,91073-102380,SS,Nick,Nick Allen,Allen,3.4945946770745353,37,2100,OAK@PIT,OAK,PIT,,,,,9,SS/UTIL
"","","","","","","","","","",91073-102393:Xavier Edwards,91073-102393,2B,Xavier,Xavier Edwards,Edwards,5.8666665818956165,9,2100,KC@MIA,MIA,KC,,,,,0,2B/UTIL
"","","","","","","","","","",91073-13304:Tucker Barnhart,91073-13304,C,Tucker,Tucker Barnhart,Barnhart,2.6321427481515065,28,2100,CHC@SD,CHC,SD,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-5118:Miguel Cabrera,91073-5118,1B,Miguel,Miguel Cabrera,Cabrera,4.803448381095097,29,2100,DET@PHI,DET,PHI,,,,,7,C/1B/UTIL
"","","","","","","","","","",91073-102413:Luken Baker,91073-102413,1B,Luken,Luken Baker,Baker,6,1,2000,STL@TEX,STL,TEX,,,,,5,C/1B/UTIL
"","","","","","","","","","",91073-102486:Blake Perkins,91073-102486,OF,Blake,Blake Perkins,Perkins,3.758333206176758,12,2000,MIL@CIN,MIL,CIN,,,,,,OF/UTIL
"","","","","","","","","","",91073-13422:Jake Marisnick,91073-13422,OF,Jake,Jake Marisnick,Marisnick,1.207692293020395,13,2000,DET@PHI,DET,PHI,,,,,9,OF/UTIL
"","","","","","","","","","",91073-135293:Drew Maggi,91073-135293,3B,Drew,Drew Maggi,Maggi,5.233333269755046,3,2000,OAK@PIT,PIT,OAK,,,,,0,3B/UTIL
"","","","","","","","","","",91073-38016:Jesus Aguilar,91073-38016,1B,Jesus,Jesus Aguilar,Aguilar,5.6694446139865455,36,2000,OAK@PIT,OAK,PIT,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-135314:Ernie Clement,91073-135314,2B/SS,Ernie,Ernie Clement,Clement,3.2333332697550454,3,2000,HOU@TOR,TOR,HOU,,,,,0,2B/SS/UTIL
"","","","","","","","","","",91073-102550:Luis Campusano,91073-102550,C,Luis,Luis Campusano,Campusano,6.228571210588727,7,2000,CHC@SD,SD,CHC,IL,Thumb,,,,C/1B/UTIL
"","","","","","","","","","",91073-184480:Cesar Salazar,91073-184480,C,Cesar,Cesar Salazar,Salazar,1.2199999809265136,10,2000,HOU@TOR,HOU,TOR,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-102584:Tres Barrera,91073-102584,C,Tres,Tres Barrera,Barrera,0,6,2000,STL@TEX,STL,TEX,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-13501:Chris Owings,91073-13501,SS/2B,Chris,Chris Owings,Owings,1.0909090909090908,11,2000,OAK@PIT,PIT,OAK,,,,,0,2B/SS/UTIL
"","","","","","","","","","",91073-145618:Otto Lopez,91073-145618,SS,Otto,Otto Lopez,Lopez,3.9375,8,2000,HOU@TOR,TOR,HOU,,,,,0,SS/UTIL
"","","","","","","","","","",91073-146697:Garrett Mitchell,91073-146697,OF,Garrett,Garrett Mitchell,Mitchell,9.300000190734863,16,2000,MIL@CIN,MIL,CIN,IL,Shoulder,,,,OF/UTIL
"","","","","","","","","","",91073-85273:Rylan Bannon,91073-85273,3B,Rylan,Rylan Bannon,Bannon,0,2,2000,HOU@TOR,HOU,TOR,O,Finger,,,,3B/UTIL
"","","","","","","","","","",91073-79130:Jose Azocar,91073-79130,OF,Jose,Jose Azocar,Azocar,4.5038460951585035,26,2000,CHC@SD,SD,CHC,,,,,,OF/UTIL
"","","","","","","","","","",91073-85279:Miguel Amaya,91073-85279,C,Miguel,Miguel Amaya,Amaya,8.057143075125557,7,2000,CHC@SD,CHC,SD,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-79215:Rhys Hoskins,91073-79215,1B,Rhys,Rhys Hoskins,Hoskins,10.234104046242775,173,2000,DET@PHI,PHI,DET,IL,Knee,,,0,C/1B/UTIL
"","","","","","","","","","",91073-5488:Joey Votto,91073-5488,1B,Joey,Joey Votto,Votto,8.37032980447287,91,2000,MIL@CIN,CIN,MIL,IL,Shoulder,,,,C/1B/UTIL
"","","","","","","","","","",91073-79225:Luis Urias,91073-79225,3B/SS/2B,Luis,Luis Urias,Urias,0,1,2000,MIL@CIN,MIL,CIN,IL,Hamstring,,,,2B/3B/SS/UTIL
"","","","","","","","","","",91073-181662:Nathan Lukes,91073-181662,OF,Nathan,Nathan Lukes,Lukes,1.7789473282663446,19,2000,HOU@TOR,TOR,HOU,,,,,0,OF/UTIL
"","","","","","","","","","",91073-161274:Alfonso Rivas,91073-161274,1B,Alfonso,Alfonso Rivas,Rivas,4.5,2,2000,CHC@SD,SD,CHC,,,,,,C/1B/UTIL
"","","","","","","","","","",91073-181790:Diego Hernandez,91073-181790,OF,Diego,Diego Hernandez,Hernandez,,,2000,KC@MIA,KC,MIA,IL,Shoulder,,,0,OF/UTIL
"","","","","","","","","","",91073-81506:Jordan Luplow,91073-81506,OF,Jordan,Jordan Luplow,Luplow,1.5499999523162842,4,2000,HOU@TOR,TOR,HOU,,,,,0,OF/UTIL
"","","","","","","","","","",91073-119401:Rafael Marchan,91073-119401,C,Rafael,Rafael Marchan,Marchan,,,2000,DET@PHI,PHI,DET,IL,Wrist,,,0,C/1B/UTIL
"","","","","","","","","","",91073-12919:Jose Iglesias,91073-12919,2B/SS,Jose,Jose Iglesias,Iglesias,7.678813352423199,118,2000,CHC@SD,SD,CHC,,,,,,2B/SS/UTIL
"","","","","","","","","","",91073-176777:Cal Stevenson,91073-176777,OF,Cal,Cal Stevenson,Stevenson,2.0333333015441895,6,2000,DET@PHI,PHI,DET,,,,,0,OF/UTIL
"","","","","","","","","","",91073-165550:Ryan Kreidler,91073-165550,2B/3B/SS,Ryan,Ryan Kreidler,Kreidler,1.1272726925936611,11,2000,DET@PHI,DET,PHI,IL,Knee,,,0,2B/3B/SS/UTIL
"","","","","","","","","","",91073-17105:Sandy Leon,91073-17105,C,Sandy,Sandy Leon,Leon,2.9888888465033636,18,2000,STL@TEX,TEX,STL,,,,,0,C/1B/UTIL
"","","","","","","","","","",91073-163661:Eguy Rosario,91073-163661,SS,Eguy,Eguy Rosario,Rosario,0.8571428571428571,7,2000,CHC@SD,SD,CHC,IL,Ankle,,,,SS/UTIL
"","","","","","","","","","",91073-70518:Taylor Motter,91073-70518,2B/3B,Taylor,Taylor Motter,Motter,3.4375,8,2000,STL@TEX,STL,TEX,,,,,0,2B/3B/UTIL
"","","","","","","","","","",91073-102279:Drew Ellis,91073-102279,3B,Drew,Drew Ellis,Ellis,16.325000762939453,4,2000,DET@PHI,PHI,DET,,,,,7,3B/UTIL
"","","","","","","","","","",91073-102285:Cristian Pache,91073-102285,OF,Cristian,Cristian Pache,Pache,3.6333334181043835,18,2000,DET@PHI,PHI,DET,IL,Knee,,,0,OF/UTIL
"","","","","","","","","","",91073-171923:Darick Hall,91073-171923,1B,Darick,Darick Hall,Hall,4.116666793823242,6,2000,DET@PHI,PHI,DET,IL,Thumb,,,0,C/1B/UTIL
"","","","","","","","","","",91073-187281:TJ Hopkins,91073-187281,OF,TJ,TJ Hopkins,Hopkins,3.25,2,2000,MIL@CIN,CIN,MIL,,,,,,OF/UTIL
"","","","","","","","","","",91073-13209:Manny Pina,91073-13209,C,Manny,Manny Pina,Pina,4.44000015258789,5,2000,OAK@PIT,OAK,PIT,IL,Wrist,,,0,C/1B/UTIL
