Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2B/3B,Yonny Hernandez (28169023),Yonny Hernandez,28169023,2B/3B,2300,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Jake Alu (28169027),Jake Alu,28169027,OF,2300,WAS@LAD 05/31/2023 04:10PM ET,WAS,4
C,Patrick Bailey (28168922),Patrick Bailey,28168922,C,2300,PIT@SF 05/31/2023 03:45PM ET,SF,8.5
2B/SS,Chris Owings (28168924),Chris Owings,28168924,2B/SS,2300,PIT@SF 05/31/2023 03:45PM ET,PIT,1.2
C,James McCann (28168934),James McCann,28168934,C,2200,CLE@BAL 05/31/2023 03:05PM ET,BAL,3.96
C,Mark Kolozsvary (28169030),Mark Kolozsvary,28169030,C,2200,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
2B,Nick Maton (28168923),Nick Maton,28168923,2B,2200,TEX@DET 05/31/2023 01:10PM ET,DET,4.59
3B/SS,Zack Short (28168938),Zack Short,28168938,3B/SS,2200,TEX@DET 05/31/2023 01:10PM ET,DET,4.91
OF,Sam Hilliard (28168941),Sam Hilliard,28168941,OF,2200,ATL@OAK 05/31/2023 03:37PM ET,ATL,5.29
3B/SS,Kevin Smith (28169028),Kevin Smith,28169028,3B/SS,2200,ATL@OAK 05/31/2023 03:37PM ET,OAK,4
1B,Jared Walsh (28168932),Jared Walsh,28168932,1B,2200,LAA@CWS 05/31/2023 02:10PM ET,LAA,3.1
1B,Trey Mancini (28168933),Trey Mancini,28168933,1B,2200,TB@CHC 05/31/2023 02:20PM ET,CHC,5.47
1B,Matt Mervis (28168936),Matt Mervis,28168936,1B,2200,TB@CHC 05/31/2023 02:20PM ET,CHC,5.11
OF,Alex Call (28168935),Alex Call,28168935,OF,2200,WAS@LAD 05/31/2023 04:10PM ET,WAS,5.77
SS,Miguel Rojas (28168940),Miguel Rojas,28168940,SS,2200,WAS@LAD 05/31/2023 04:10PM ET,LAD,3.5
OF,Derek Hill (28169032),Derek Hill,28169032,OF,2200,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
SS,Tucupita Marcano (28168937),Tucupita Marcano,28168937,SS,2200,PIT@SF 05/31/2023 03:45PM ET,PIT,5.19
C,Joey Bart (28169031),Joey Bart,28169031,C,2200,PIT@SF 05/31/2023 03:45PM ET,SF,3.85
1B,Ryan O'Hearn (28168946),Ryan O'Hearn,28168946,1B,2100,CLE@BAL 05/31/2023 03:05PM ET,BAL,5.25
C,Cam Gallagher (28168948),Cam Gallagher,28168948,C,2100,CLE@BAL 05/31/2023 03:05PM ET,CLE,2.04
OF,Myles Straw (28168955),Myles Straw,28168955,OF,2100,CLE@BAL 05/31/2023 03:05PM ET,CLE,5.71
C,Anthony Bemboom (28169038),Anthony Bemboom,28169038,C,2100,CLE@BAL 05/31/2023 03:05PM ET,BAL,1
C,Sandy Leon (28168942),Sandy Leon,28168942,C,2100,TEX@DET 05/31/2023 01:10PM ET,TEX,2.44
2B/3B,Jonathan Schoop (28168950),Jonathan Schoop,28168950,2B/3B,2100,TEX@DET 05/31/2023 01:10PM ET,DET,3
3B,Tyler Nevin (28169033),Tyler Nevin,28169033,3B,2100,TEX@DET 05/31/2023 01:10PM ET,DET,2.82
3B,Jace Peterson (28168944),Jace Peterson,28168944,3B,2100,ATL@OAK 05/31/2023 03:37PM ET,OAK,4.82
SS,Nick Allen (28168949),Nick Allen,28168949,SS,2100,ATL@OAK 05/31/2023 03:37PM ET,OAK,2.79
OF,Kevin Pillar (28168956),Kevin Pillar,28168956,OF,2100,ATL@OAK 05/31/2023 03:37PM ET,ATL,5.81
OF,Clint Frazier (28168954),Clint Frazier,28168954,OF,2100,LAA@CWS 05/31/2023 02:10PM ET,CWS,6
C,Tucker Barnhart (28168952),Tucker Barnhart,28168952,C,2100,TB@CHC 05/31/2023 02:20PM ET,CHC,2.32
1B/OF,Ben Gamel (28169034),Ben Gamel,28169034,1B/OF,2100,TB@CHC 05/31/2023 02:20PM ET,TB,0
2B/3B,Jonathan Aranda (28169036),Jonathan Aranda,28169036,2B/3B,2100,TB@CHC 05/31/2023 02:20PM ET,TB,0
1B,Dominic Smith (28168945),Dominic Smith,28168945,1B,2100,WAS@LAD 05/31/2023 04:10PM ET,WAS,5.81
C,Austin Barnes (28168953),Austin Barnes,28168953,C,2100,WAS@LAD 05/31/2023 04:10PM ET,LAD,2.44
OF,Trayce Thompson (28168957),Trayce Thompson,28168957,OF,2100,WAS@LAD 05/31/2023 04:10PM ET,LAD,4.32
SS,Brandon Crawford (28168943),Brandon Crawford,28168943,SS,2100,PIT@SF 05/31/2023 03:45PM ET,SF,5.59
OF,Josh Palacios (28168947),Josh Palacios,28168947,OF,2100,PIT@SF 05/31/2023 03:45PM ET,PIT,3.67
OF,Will Brennan (28168958),Will Brennan,28168958,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,4.08
1B,David Fry (28168966),David Fry,28168966,1B,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,1.11
OF,Ryan McKenna (28168971),Ryan McKenna,28168971,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,2.49
OF,Terrin Vavra (28168973),Terrin Vavra,28168973,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,3.04
OF,Heston Kjerstad (28169053),Heston Kjerstad,28169053,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
3B,Angel Martinez (28169054),Angel Martinez,28169054,3B,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
SS,Raynel Delgado (28169056),Raynel Delgado,28169056,SS,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
SS,Gabriel Rodriguez (28169071),Gabriel Rodriguez,28169071,SS,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
OF,George Valera (28169074),George Valera,28169074,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
OF,Colton Cowser (28169086),Colton Cowser,28169086,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
2B,Connor Norby (28169112),Connor Norby,28169112,2B,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
1B,Jhonkensy Noel (28169143),Jhonkensy Noel,28169143,1B,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
SS,Aaron Bracho (28169152),Aaron Bracho,28169152,SS,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
2B,Jose Tena (28169169),Jose Tena,28169169,2B,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
SS,Jordan Westburg (28169170),Jordan Westburg,28169170,SS,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
OF,Hudson Haskin (28169186),Hudson Haskin,28169186,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
SS,Gilbert Lara (28169192),Gilbert Lara,28169192,SS,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
3B,Coby Mayo (28169195),Coby Mayo,28169195,3B,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
SS,Yordys Valdes (28169199),Yordys Valdes,28169199,SS,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
OF,Petey Halpin (28169202),Petey Halpin,28169202,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
SS,Carson Tucker (28169204),Carson Tucker,28169204,SS,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
2B/SS,Juan Brito (28169207),Juan Brito,28169207,2B/SS,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
C,Bo Naylor (28169233),Bo Naylor,28169233,C,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
1B,Lewin Diaz (28169247),Lewin Diaz,28169247,1B,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
3B/SS,Brayan Rocchio (28169271),Brayan Rocchio,28169271,3B/SS,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,2.67
C,Meibrys Viloria (28169296),Meibrys Viloria,28169296,C,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0.2
OF,Richie Palacios (28169300),Richie Palacios,28169300,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
C,Luis Torrens (28169302),Luis Torrens,28169302,C,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,2.23
OF,Roman Quinn (28169310),Roman Quinn,28169310,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,CLE,0
1B,Josh Lester (28169313),Josh Lester,28169313,1B,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,0
OF,Kyle Stowers (28169314),Kyle Stowers,28169314,OF,2000,CLE@BAL 05/31/2023 03:05PM ET,BAL,1
1B,Miguel Cabrera (28168968),Miguel Cabrera,28168968,1B,2000,TEX@DET 05/31/2023 01:10PM ET,DET,3.71
OF,Bubba Thompson (28168972),Bubba Thompson,28168972,OF,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,2.71
OF,Rafael Ortega (28169039),Rafael Ortega,28169039,OF,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
1B,Yoshi Tsutsugo (28169040),Yoshi Tsutsugo,28169040,1B,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
SS,Cam Cauley (28169051),Cam Cauley,28169051,SS,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
2B/OF,Trevor Hauver (28169063),Trevor Hauver,28169063,2B/OF,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
3B/SS,Ryan Dorow (28169066),Ryan Dorow,28169066,3B/SS,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
SS,Luisangel Acuna (28169070),Luisangel Acuna,28169070,SS,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
1B/3B,Dustin Harris (28169077),Dustin Harris,28169077,1B/3B,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
3B,Davis Wendzel (28169092),Davis Wendzel,28169092,3B,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
OF,Evan Carter (28169096),Evan Carter,28169096,OF,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
OF,DJ Peters (28169108),DJ Peters,28169108,OF,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
OF,Daniel Cabrera (28169119),Daniel Cabrera,28169119,OF,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
2B,Jonathan Ornelas (28169126),Jonathan Ornelas,28169126,2B,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
SS,Maximo Acosta (28169128),Maximo Acosta,28169128,SS,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
2B,Justin Foscue (28169133),Justin Foscue,28169133,2B,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
2B,Keithron Moss (28169138),Keithron Moss,28169138,2B,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
3B/SS,Izaac Pacheco (28169141),Izaac Pacheco,28169141,3B/SS,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
SS,Luis Garcia (28169149),Luis Garcia,28169149,SS,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
2B/3B,Nick Tanielu (28169157),Nick Tanielu,28169157,2B/3B,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
SS,Chris Seise (28169160),Chris Seise,28169160,SS,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
OF,Sandro Fabian (28169161),Sandro Fabian,28169161,OF,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
C,Julio Rodriguez (28169162),Julio Rodriguez,28169162,C,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
3B/SS,Gage Workman (28169163),Gage Workman,28169163,3B/SS,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
OF,Roberto Campos (28169166),Roberto Campos,28169166,OF,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
OF,Julio Pablo Martinez (28169167),Julio Pablo Martinez,28169167,OF,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
SS,Trei Cruz (28169175),Trei Cruz,28169175,SS,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
SS,Cristian Santana (28169187),Cristian Santana,28169187,SS,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
1B/3B,Andre Lipcius (28169196),Andre Lipcius,28169196,1B/3B,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
3B,Colt Keith (28169203),Colt Keith,28169203,3B,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
C,Dillon Dingler (28169211),Dillon Dingler,28169211,C,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
OF,Parker Meadows (28169217),Parker Meadows,28169217,OF,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
C,David Garcia (28169219),David Garcia,28169219,C,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
C,Mario Feliciano (28169261),Mario Feliciano,28169261,C,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
OF,Elier Hernandez (28169262),Elier Hernandez,28169262,OF,2000,TEX@DET 05/31/2023 01:10PM ET,TEX,0
C,Donny Sands (28169277),Donny Sands,28169277,C,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
C,Michael Papierski (28169284),Michael Papierski,28169284,C,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
2B/3B,Ryan Kreidler (28169288),Ryan Kreidler,28169288,2B/3B,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0.91
C,Andrew Knapp (28169290),Andrew Knapp,28169290,C,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
OF,Steele Walker (28169297),Steele Walker,28169297,OF,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
2B/SS,Jermaine Palacios (28169298),Jermaine Palacios,28169298,2B/SS,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
3B,Brendon Davis (28169306),Brendon Davis,28169306,3B,2000,TEX@DET 05/31/2023 01:10PM ET,DET,0
2B/OF,Tony Kemp (28168959),Tony Kemp,28168959,2B/OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,3.63
2B/3B,Jonah Bride (28168962),Jonah Bride,28168962,2B/3B,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,4
2B/OF,Charlie Culberson (28168974),Charlie Culberson,28168974,2B/OF,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
3B/SS,Tyler Wade (28169047),Tyler Wade,28169047,3B/SS,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,3.1
SS,Daniel Robertson (28169059),Daniel Robertson,28169059,SS,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
SS,Max Muncy (28169061),Max Muncy,28169061,SS,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
OF,Greg Deichmann (28169069),Greg Deichmann,28169069,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
OF,Denzel Clarke (28169075),Denzel Clarke,28169075,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
OF,Forrest Wall (28169076),Forrest Wall,28169076,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
2B/3B,Zack Gelof (28169083),Zack Gelof,28169083,2B/3B,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
C,Yohel Pozo (28169090),Yohel Pozo,28169090,C,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
C,Joe Hudson (28169094),Joe Hudson,28169094,C,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
SS,Logan Davidson (28169095),Logan Davidson,28169095,SS,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
SS,Cal Conley (28169104),Cal Conley,28169104,SS,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
OF,Lawrence Butler (28169117),Lawrence Butler,28169117,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
OF,Jacob Pearson (28169123),Jacob Pearson,28169123,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
OF,Pedro Pineda (28169132),Pedro Pineda,28169132,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
C,Kyle McCann (28169139),Kyle McCann,28169139,C,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
SS,Jeremy Eierman (28169171),Jeremy Eierman,28169171,SS,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
1B,Joshua Fuentes (28169176),Joshua Fuentes,28169176,1B,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
OF,Brayan Buelvas (28169178),Brayan Buelvas,28169178,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
3B,Hudson Potts (28169188),Hudson Potts,28169188,3B,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
C,Tyler Soderstrom (28169193),Tyler Soderstrom,28169193,C,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
OF,Austin Beck (28169215),Austin Beck,28169215,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
1B/3B,Kevin Cron (28169223),Kevin Cron,28169223,1B/3B,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
SS,Alexander Campos (28169231),Alexander Campos,28169231,SS,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
C,Chadwick Tromp (28169237),Chadwick Tromp,28169237,C,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,2
3B/SS,Ehire Adrianza (28169239),Ehire Adrianza,28169239,3B/SS,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0.4
OF,Magneuris Sierra (28169244),Magneuris Sierra,28169244,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
OF,Conner Capel (28169246),Conner Capel,28169246,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,4.27
OF,Eli White (28169252),Eli White,28169252,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,1.83
OF,Nick Solak (28169265),Nick Solak,28169265,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,2
2B,Yolmer Sanchez (28169270),Yolmer Sanchez,28169270,2B,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
3B/SS,Joe Dunand (28169282),Joe Dunand,28169282,3B/SS,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
SS,Braden Shewmake (28169292),Braden Shewmake,28169292,SS,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
OF,Mickey McDonald (28169295),Mickey McDonald,28169295,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
1B,Dermis Garcia (28169301),Dermis Garcia,28169301,1B,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
2B/3B,Hoy Park (28169303),Hoy Park,28169303,2B/3B,2000,ATL@OAK 05/31/2023 03:37PM ET,ATL,0
OF,Cody Thomas (28169309),Cody Thomas,28169309,OF,2000,ATL@OAK 05/31/2023 03:37PM ET,OAK,0
OF,Brett Phillips (28169041),Brett Phillips,28169041,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,1.7
2B/SS,Adrian Placencia (28169072),Adrian Placencia,28169072,2B/SS,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
C,Edgar Quero (28169079),Edgar Quero,28169079,C,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
OF,David Calabrese (28169087),David Calabrese,28169087,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
SS,Yolbert Sanchez (28169088),Yolbert Sanchez,28169088,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
SS,Jeremiah Jackson (28169089),Jeremiah Jackson,28169089,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
OF,Jordyn Adams (28169100),Jordyn Adams,28169100,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
1B/OF,Chris Shaw (28169106),Chris Shaw,28169106,1B/OF,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
OF,Yoelqui Cespedes (28169115),Yoelqui Cespedes,28169115,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
OF,James Beard (28169129),James Beard,28169129,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
SS,Laz Rivera (28169146),Laz Rivera,28169146,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
SS,Colson Montgomery (28169148),Colson Montgomery,28169148,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
SS,Denzer Guzman (28169155),Denzer Guzman,28169155,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
OF,D'Shawn Knowles (28169173),D'Shawn Knowles,28169173,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
SS,Jose Rodriguez (28169174),Jose Rodriguez,28169174,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
3B,Wes Kath (28169184),Wes Kath,28169184,3B,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
SS,Kyren Paris (28169189),Kyren Paris,28169189,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
SS,Arol Vera (28169191),Arol Vera,28169191,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
3B,Jose Gomez (28169210),Jose Gomez,28169210,3B,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
SS,Kevin Maitan (28169216),Kevin Maitan,28169216,SS,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
3B,Bryan Ramos (28169227),Bryan Ramos,28169227,3B,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
OF,Jared Oliva (28169230),Jared Oliva,28169230,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
2B/SS,David Fletcher (28169241),David Fletcher,28169241,2B/SS,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,1
2B,Lenyn Sosa (28169251),Lenyn Sosa,28169251,2B,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,2.54
OF,Victor Reyes (28169254),Victor Reyes,28169254,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
1B/3B,Kevin Padlo (28169258),Kevin Padlo,28169258,1B/3B,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
C,Carlos Perez (28169260),Carlos Perez,28169260,C,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,1
3B/SS,Erik Gonzalez (28169263),Erik Gonzalez,28169263,3B/SS,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
1B,Taylor Jones (28169273),Taylor Jones,28169273,1B,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
OF,Jake Marisnick (28169274),Jake Marisnick,28169274,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0.22
C,Sebastian Rivero (28169280),Sebastian Rivero,28169280,C,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,0
2B,Michael Stefanic (28169281),Michael Stefanic,28169281,2B,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
1B,Jake Lamb (28169285),Jake Lamb,28169285,1B,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,4.16
OF,Billy Hamilton (28169286),Billy Hamilton,28169286,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,4.67
OF,Adam Haseley (28169305),Adam Haseley,28169305,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,CWS,2.12
OF,Aaron Whitefield (28169307),Aaron Whitefield,28169307,OF,2000,LAA@CWS 05/31/2023 02:10PM ET,LAA,0
3B,Edwin Rios (28168967),Edwin Rios,28168967,3B,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,2.19
SS,Carson Williams (28169057),Carson Williams,28169057,SS,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
OF,Pete Crow-Armstrong (28169058),Pete Crow-Armstrong,28169058,OF,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
SS,Greg Jones (28169065),Greg Jones,28169065,SS,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
3B,Curtis Mead (28169081),Curtis Mead,28169081,3B,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
SS,Alika Williams (28169082),Alika Williams,28169082,SS,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
OF,Owen Caissie (28169103),Owen Caissie,28169103,OF,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
SS,James Triantos (28169109),James Triantos,28169109,SS,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
C,Ethan Hearn (28169110),Ethan Hearn,28169110,C,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
OF,Brennen Davis (28169111),Brennen Davis,28169111,OF,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
OF,Kevin Alcantara (28169114),Kevin Alcantara,28169114,OF,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
C,Nick Dini (28169120),Nick Dini,28169120,C,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
SS,Carlos Colmenares (28169122),Carlos Colmenares,28169122,SS,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
OF,Yohendrick Pinango (28169134),Yohendrick Pinango,28169134,OF,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
C/OF,Heriberto Hernandez (28169135),Heriberto Hernandez,28169135,C/OF,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
2B,Chase Strumpf (28169151),Chase Strumpf,28169151,2B,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
OF,Cole Roederer (28169156),Cole Roederer,28169156,OF,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
OF,Kameron Misner (28169177),Kameron Misner,28169177,OF,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
1B,Bryce Ball (28169181),Bryce Ball,28169181,1B,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
3B,Austin Shenton (28169200),Austin Shenton,28169200,3B,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
2B,Osleivis Basabe (28169213),Osleivis Basabe,28169213,2B,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
2B,Cooper Kinney (28169225),Cooper Kinney,28169225,2B,2000,TB@CHC 05/31/2023 02:20PM ET,TB,0
C,Miguel Amaya (28169243),Miguel Amaya,28169243,C,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,2.83
3B/SS,Sergio Alcantara (28169248),Sergio Alcantara,28169248,3B/SS,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
2B/3B,Nick Madrigal (28169255),Nick Madrigal,28169255,2B/3B,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,4.24
2B/3B,Jared Young (28169266),Jared Young,28169266,2B/3B,2000,TB@CHC 05/31/2023 02:20PM ET,CHC,0
2B/3B,Michael Chavis (28168969),Michael Chavis,28168969,2B/3B,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,2.87
2B/SS,Franklin Barreto (28169049),Franklin Barreto,28169049,2B/SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
2B,Jorbit Vivas (28169052),Jorbit Vivas,28169052,2B,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
SS,Armando Cruz (28169060),Armando Cruz,28169060,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
SS,Jose Sanchez (28169080),Jose Sanchez,28169080,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
SS,Eddys Leonard (28169085),Eddys Leonard,28169085,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
SS,Bryson Brigman (28169091),Bryson Brigman,28169091,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
