Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
90623-54049,2B/SS/3B,Aledmys,Aledmys Diaz,Diaz,4.853333536783854,30,2300,OAK@HOU,OAK,HOU,,,,,,2B/3B/SS/UTIL
90623-110404,3B,Mike,Mike Brosseau,Brosseau,5.4720001220703125,25,2300,MIL@TB,MIL,TB,,,,,,3B/UTIL
90623-161677,C,Nick,Nick Fortes,Fortes,4.599999789533944,29,2300,MIA@SF,MIA,SF,,,,,,C/1B/UTIL
90623-182167,1B,Matt,Matt Mervis,Mervis,6.800000277432528,11,2300,CHC@PHI,CHC,PHI,,,,,,C/1B/UTIL
90623-13253,C,Martin,Martin Maldonado,Maldonado,5.315625190734863,32,2300,OAK@HOU,HOU,OAK,,,,,,C/1B/UTIL
90623-80852,2B/SS/3B,Ildemaro,Ildemaro Vargas,Vargas,5.084615267240084,13,2300,DET@WSH,WSH,DET,,,,,,2B/3B/SS/UTIL
90623-82977,SS/OF,Isiah,Isiah Kiner-Falefa,Kiner-Falefa,4.1441174675436585,34,2200,NYY@CIN,NYY,CIN,,,,,,SS/OF/UTIL
90623-146722,OF,Canaan,Canaan Smith-Njigba,Smith-Njigba,4.721428462437221,14,2200,ARI@PIT,PIT,ARI,,,,,,OF/UTIL
90623-79195,3B/OF,Miguel,Miguel Andujar,Andujar,5.338461655836839,13,2200,ARI@PIT,PIT,ARI,,,,,,3B/OF/UTIL
90623-13771,3B/OF,Josh,Josh Harrison,Harrison,4.014285859607515,21,2200,CHC@PHI,PHI,CHC,,,,,,3B/OF/UTIL
90623-170471,OF,Oscar,Oscar Gonzalez,Gonzalez,4.1,25,2200,CLE@NYM,CLE,NYM,,,,,,OF/UTIL
90623-71217,C,Omar,Omar Narvaez,Narvaez,5.6400001525878904,5,2200,CLE@NYM,NYM,CLE,IL,Calf,,,,C/1B/UTIL
90623-16945,C,Gary,Gary Sanchez,Sanchez,7.5573645303415695,129,2200,CLE@NYM,NYM,CLE,,,,,,C/1B/UTIL
90623-82558,OF,Conner,Conner Capel,Capel,5.280769348144531,26,2200,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90623-82566,3B,Tyler,Tyler Nevin,Nevin,4.420000076293945,10,2200,DET@WSH,DET,WSH,,,,,,3B/UTIL
90623-119439,C,Sam,Sam Huff,Huff,2.5,5,2200,COL@TEX,TEX,COL,,,,,,C/1B/UTIL
90623-82652,OF,Bubba,Bubba Thompson,Thompson,4.455555668583623,27,2200,COL@TEX,TEX,COL,,,,,,OF/UTIL
90623-17167,1B,Brad,Brad Miller,Miller,4.921052631578948,19,2200,COL@TEX,TEX,COL,,,,,,C/1B/UTIL
90623-13188,3B,Jean,Jean Segura,Segura,5.274358896108774,39,2200,MIA@SF,MIA,SF,,,,,,3B/UTIL
90623-102322,2B/3B,Nick,Nick Madrigal,Madrigal,5.5787880637428975,33,2200,CHC@PHI,CHC,PHI,,,,,,2B/3B/UTIL
90623-52180,OF,Austin,Austin Meadows,Meadows,4.166666666666667,6,2200,DET@WSH,DET,WSH,IL,Personal,,,,OF/UTIL
90623-180208,2B,Miles,Miles Mastrobuoni,Mastrobuoni,4.26000010172526,15,2200,CHC@PHI,CHC,PHI,,,,,,2B/UTIL
90623-70665,C,Jacob,Jacob Stallings,Stallings,3.0954544760964136,22,2100,MIA@SF,MIA,SF,,,,,,C/1B/UTIL
90623-73832,SS,Joey,Joey Wendle,Wendle,4.658333460489909,12,2100,MIA@SF,MIA,SF,,,,,,SS/UTIL
90623-38004,C,Austin,Austin Hedges,Hedges,4.627999877929687,25,2100,ARI@PIT,PIT,ARI,,,,,,C/1B/UTIL
90623-135284,C,Riley,Riley Adams,Adams,7.112500190734863,8,2100,DET@WSH,WSH,DET,,,,,,C/1B/UTIL
90623-135288,SS,Alan,Alan Trejo,Trejo,4.893750190734863,32,2100,COL@TEX,COL,TEX,,,,,,SS/UTIL
90623-38100,1B/SS,Matt,Matt Reynolds,Reynolds,3.0999999046325684,2,2100,NYY@CIN,CIN,NYY,,,,,,C/1B/SS/UTIL
90623-79087,2B,Michael,Michael Chavis,Chavis,2.6499998910086497,14,2100,DET@WSH,WSH,DET,,,,,,2B/UTIL
90623-101821,3B,Edwin,Edwin Rios,Rios,3.815384498009315,13,2100,CHC@PHI,CHC,PHI,,,,,,3B/UTIL
90623-101820,OF,Matt,Matt Beaty,Beaty,2.424999952316284,4,2100,MIA@SF,SF,MIA,,,,,,OF/UTIL
90623-16947,2B,Jonathan,Jonathan Schoop,Schoop,3.1538461538461537,26,2100,DET@WSH,DET,WSH,,,,,,2B/UTIL
90623-181820,OF,Brett,Brett Wisely,Wisely,3.368181748823686,22,2100,MIA@SF,SF,MIA,,,,,,OF/UTIL
90623-17012,C,Curt,Curt Casali,Casali,2.314285641624814,21,2100,NYY@CIN,CIN,NYY,,,,,,C/1B/UTIL
90623-82642,OF,Heliot,Heliot Ramos,Ramos,3.4111111958821616,9,2100,MIA@SF,SF,MIA,IL,Oblique,,,,OF/UTIL
90623-102380,SS,Nick,Nick Allen,Allen,3.8500000635782876,24,2100,OAK@HOU,OAK,HOU,,,,,,SS/UTIL
90623-13304,C,Tucker,Tucker Barnhart,Barnhart,3.223809378487723,21,2100,CHC@PHI,CHC,PHI,,,,,,C/1B/UTIL
90623-5118,1B,Miguel,Miguel Cabrera,Cabrera,4.063636432994496,22,2100,DET@WSH,DET,WSH,,,,,,C/1B/UTIL
90623-102406,2B,Vidal,Vidal Brujan,Brujan,4.045454545454546,11,2000,MIL@TB,TB,MIL,,,,,,2B/UTIL
90623-79896,C,Luis,Luis Torrens,Torrens,2.692857197352818,14,2000,DET@WSH,WSH,DET,,,,,,C/1B/UTIL
90623-102427,3B,Jordan,Jordan Groshans,Groshans,6.164706061868107,17,2000,MIA@SF,MIA,SF,,,,,,3B/UTIL
90623-102453,SS,Zack,Zack Short,Short,3.078571319580078,14,2000,DET@WSH,DET,WSH,,,,,,SS/UTIL
90623-102475,SS,Brayan,Brayan Rocchio,Rocchio,3.1666666666666665,3,2000,CLE@NYM,CLE,NYM,,,,,,SS/UTIL
90623-102486,OF,Blake,Blake Perkins,Perkins,0.6199999809265136,10,2000,MIL@TB,MIL,TB,,,,,,OF/UTIL
90623-82021,C,Tomas,Tomas Nido,Nido,2.175,20,2000,CLE@NYM,NYM,CLE,IL,Impaired vision,,,,C/1B/UTIL
90623-171112,1B,Sean,Sean Bouchard,Bouchard,9.048148261176216,27,2000,COL@TEX,COL,TEX,IL,Biceps,,,,C/1B/UTIL
90623-135282,OF,Josh,Josh Palacios,Palacios,4.283333460489909,6,2000,ARI@PIT,PIT,ARI,,,,,,OF/UTIL
90623-135293,3B,Drew,Drew Maggi,Maggi,5.233333269755046,3,2000,ARI@PIT,PIT,ARI,,,,,,3B/UTIL
90623-73871,C,Carson,Carson Kelly,Kelly,6.4714285714285715,105,2000,ARI@PIT,ARI,PIT,IL,Forearm,,,,C/1B/UTIL
90623-184480,C,Cesar,Cesar Salazar,Salazar,1.524999976158142,8,2000,OAK@HOU,HOU,OAK,,,,,,C/1B/UTIL
90623-38074,OF,Corey,Corey Dickerson,Dickerson,7.580000305175782,5,2000,DET@WSH,WSH,DET,,,,,,OF/UTIL
90623-13501,SS/2B,Chris,Chris Owings,Owings,0.8571428571428571,7,2000,ARI@PIT,PIT,ARI,,,,,,2B/SS/UTIL
90623-83191,C,Austin,Austin Wynns,Wynns,5.409999847412109,10,2000,COL@TEX,COL,TEX,,,,,,C/1B/UTIL
90623-146697,OF,Garrett,Garrett Mitchell,Mitchell,9.300000190734863,16,2000,MIL@TB,MIL,TB,IL,Shoulder,,,,OF/UTIL
90623-79119,OF,Will,Will Benson,Benson,0.75,8,2000,NYY@CIN,CIN,NYY,,,,,,OF/UTIL
90623-79122,3B,Nolan,Nolan Jones,Jones,7.053571428571429,28,2000,COL@TEX,COL,TEX,,,,,,3B/UTIL
90623-85273,3B,Rylan,Rylan Bannon,Bannon,0,2,2000,OAK@HOU,HOU,OAK,,,,,,3B/UTIL
90623-79128,C,Garrett,Garrett Stubbs,Stubbs,4.155555725097656,9,2000,CHC@PHI,PHI,CHC,,,,,,C/1B/UTIL
90623-85279,C,Miguel,Miguel Amaya,Amaya,3.6666666666666665,6,2000,CHC@PHI,CHC,PHI,,,,,,C/1B/UTIL
90623-185632,C,David,David Fry,Fry,2.0333333015441895,6,2000,CLE@NYM,CLE,NYM,,,,,,C/1B/UTIL
90623-136504,C,Patrick,Patrick Bailey,Bailey,,,2000,MIA@SF,SF,MIA,,,,,,C/1B/UTIL
90623-85320,C,Michael,Michael Perez,Perez,9.100000381469727,2,2000,CLE@NYM,NYM,CLE,,,,,,C/1B/UTIL
90623-82251,OF,Tim,Tim Locastro,Locastro,3.5499998728434243,12,2000,CLE@NYM,NYM,CLE,IL,Back,,,,OF/UTIL
90623-170321,C,Brian,Brian Serven,Serven,1.55,10,2000,COL@TEX,COL,TEX,,,,,,C/1B/UTIL
90623-79190,C,Ben,Ben Rortvedt,Rortvedt,,,2000,NYY@CIN,NYY,CIN,,,,,,C/1B/UTIL
90623-79215,1B,Rhys,Rhys Hoskins,Hoskins,10.234104046242775,173,2000,CHC@PHI,PHI,CHC,IL,Knee,,,,C/1B/UTIL
90623-5488,1B,Joey,Joey Votto,Votto,8.37032980447287,91,2000,NYY@CIN,CIN,NYY,IL,Shoulder,,,,C/1B/UTIL
90623-79225,3B/SS/2B,Luis,Luis Urias,Urias,0,1,2000,MIL@TB,MIL,TB,IL,Hamstring,,,,2B/3B/SS/UTIL
90623-79234,OF,Kyle,Kyle Lewis,Lewis,5.200000127156575,6,2000,ARI@PIT,ARI,PIT,IL,Illness,,,,OF/UTIL
90623-175654,OF,Bryce,Bryce Johnson,Johnson,2.7066665649414063,15,2000,MIA@SF,SF,MIA,,,,,,OF/UTIL
90623-119333,SS,Tyler,Tyler Freeman,Freeman,4.566666603088379,6,2000,CLE@NYM,CLE,NYM,,,,,,SS/UTIL
90623-181802,3B,Jake,Jake Alu,Alu,4.5,4,2000,DET@WSH,WSH,DET,,,,,,3B/UTIL
90623-119363,OF,JJ,JJ Bleday,Bleday,8.135714394705635,14,2000,OAK@HOU,OAK,HOU,,,,,,OF/UTIL
90623-80459,OF,Franchy,Franchy Cordero,Cordero,6.668420892012747,19,2000,NYY@CIN,NYY,CIN,,,,,,OF/UTIL
90623-119401,C,Rafael,Rafael Marchan,Marchan,,,2000,CHC@PHI,PHI,CHC,IL,Wrist,,,,C/1B/UTIL
90623-116339,3B/2B,Abraham,Abraham Toro,Toro,5.8412845156608375,109,2000,MIL@TB,MIL,TB,,,,,,2B/3B/UTIL
90623-176777,OF,Cal,Cal Stevenson,Stevenson,2.0333333015441895,6,2000,MIA@SF,SF,MIA,,,,,,OF/UTIL
90623-119445,C,Israel,Israel Pineda,Pineda,2.299999952316284,4,2000,DET@WSH,WSH,DET,IL,Finger,,,,C/1B/UTIL
90623-81570,C,Cam,Cam Gallagher,Gallagher,2.6000000448787914,17,2000,CLE@NYM,CLE,NYM,,,,,,C/1B/UTIL
90623-165550,2B/3B/SS,Ryan,Ryan Kreidler,Kreidler,1.1272726925936611,11,2000,DET@WSH,DET,WSH,IL,Knee,,,,2B/3B/SS/UTIL
90623-21165,C,Roberto,Roberto Perez,Perez,3.1,5,2000,MIA@SF,SF,MIA,IL,Shoulder,,,,C/1B/UTIL
90623-14000,1B/OF,Darin,Darin Ruf,Ruf,4.515384674072266,13,2000,MIL@TB,MIL,TB,,,,,,C/1B/OF/UTIL
90623-82616,2B/3B/SS,Luis,Luis Guillorme,Guillorme,3.8607142312186107,28,2000,CLE@NYM,NYM,CLE,,,,,,2B/3B/SS/UTIL
90623-82619,OF,Estevan,Estevan Florial,Florial,0,1,2000,NYY@CIN,NYY,CIN,,,,,,OF/UTIL
90623-17105,C,Sandy,Sandy Leon,Leon,3.3999998910086497,14,2000,COL@TEX,TEX,COL,,,,,,C/1B/UTIL
90623-82659,3B,Carter,Carter Kieboom,Kieboom,,,2000,DET@WSH,WSH,DET,,,,,,3B/UTIL
90623-163662,2B,Jonathan,Jonathan Aranda,Aranda,4.84375,32,2000,MIL@TB,TB,MIL,,,,,,2B/UTIL
90623-102285,OF,Cristian,Cristian Pache,Pache,3.6333334181043835,18,2000,CHC@PHI,PHI,CHC,IL,Knee,,,,OF/UTIL
90623-171923,1B,Darick,Darick Hall,Hall,4.116666793823242,6,2000,CHC@PHI,PHI,CHC,IL,Thumb,,,,C/1B/UTIL
90623-13209,C,Manny,Manny Pina,Pina,4.44000015258789,5,2000,OAK@HOU,OAK,HOU,IL,Wrist,,,,C/1B/UTIL
90623-102320,OF,Luis,Luis Gonzalez,Gonzalez,7.379591961296237,98,2000,MIA@SF,SF,MIA,IL,Back,,,,OF/UTIL
90623-68537,OF/2B/SS,Tyler,Tyler Wade,Wade,3.9200000762939453,10,2000,OAK@HOU,OAK,HOU,,,,,,2B/SS/OF/UTIL
90623-102340,SS,Jeter,Jeter Downs,Downs,3,1,2000,DET@WSH,WSH,DET,,,,,,SS/UTIL
90623-68582,2B,Brendan,Brendan Rodgers,Rodgers,9.006521916043932,138,2000,COL@TEX,COL,TEX,IL,Shoulder,,,,2B/UTIL
90623-102389,SS,Oneil,Oneil Cruz,Cruz,12.377777947319878,9,2000,ARI@PIT,PIT,ARI,IL,Lower leg,,,,SS/UTIL
